3346.849274396;849.190917151;1125.814588382;-2.423221656;0.001348229;111.871594895;11.053711359
3377.738822930;826.052195299;1105.351489392;-2.416422592;0.000079728;105.211974914;-60.444496536
3395.017488109;813.173080257;1093.832792929;-2.416401801;-0.000064956;68.806045140;-10.746335378
3424.526933625;791.037527849;1074.318203500;-2.421652907;-0.000104692;97.904466857;18.599511193
3445.415118766;775.315260627;1060.565873730;-2.422756621;-0.000013435;93.743888849;-24.795062436
3469.936280327;756.867422182;1044.411475485;-2.421951794;0.000028532;83.765476602;4.848878478
3483.909704321;746.360535159;1035.199423600;-2.421587255;0.000024806;87.423810499;18.643362929
3508.432427423;727.929312609;1019.023702073;-2.421034105;0.000018705;90.575552396;5.166104093
3536.664581176;706.719166059;1000.390823139;-2.420631231;0.000010663;90.159940130;-7.914057233
3550.781050269;696.116114002;991.071489121;-2.420506175;0.000006203;88.338036119;-6.236119240
3572.021816482;680.163151327;977.047469332;-2.420459280;-0.000000962;88.695648599;-3.932809692
3591.484623460;665.545386990;964.197495748;-2.420534540;-0.000006713;86.750672153;-5.357847137
3619.860488964;644.229894558;945.466785179;-2.420842750;-0.000011407;86.788804296;6.851041441
3637.610058805;630.893198338;933.754408739;-2.421051281;-0.000010504;88.951822946;11.163986774
3651.868459115;620.177978669;924.347706527;-2.421186802;-0.000007845;90.782719201;7.139269277
3678.104801950;600.458804547;907.041642379;-2.421312535;-0.000002056;90.672836765;11.119916238
3694.075484854;588.454651114;896.507744107;-2.421318775;0.000001182;94.006565451;12.478547368
3716.176810291;571.843019530;881.929600129;-2.421244549;0.000005558;95.127174152;3.739462484
3739.271068431;554.487046928;866.694280215;-2.421063092;0.000008201;95.683321544;9.758616860
3765.932137494;534.454058788;849.101895897;-2.420833838;0.000008565;100.201654919;-7.973701292
3804.572234292;505.429211438;823.594734391;-2.420504785;0.000002626;81.411001122;-30.201144374
3830.025098764;486.314341091;806.787889343;-2.420536679;-0.000012982;75.990518193;-4.078881310
3842.790523714;476.725582580;798.361040422;-2.420777490;-0.000026190;76.024081433;-27.397384522
3860.968259032;463.065282331;786.368282493;-2.421443183;-0.000062813;57.236738567;-32.026653427
3868.877878442;457.118038006;781.153652820;-2.422030152;-0.000066037;56.073813843;10.693791336
3878.911879462;449.569991344;774.542437895;-2.422588739;-0.000052016;60.658751794;2.764171505
3888.288679016;442.512146345;768.369011933;-2.423044470;0.000027368;56.958348725;-7.765182468
3904.449943860;430.344253708;757.732808578;-2.420486070;0.000266696;63.270108387;8.498731943
3921.439421183;417.602876008;746.494570959;-2.414019165;0.002943082;62.902034403;-20.714601459
3940.596575832;403.433179706;733.603173856;-2.302285790;0.023729230;43.489941668;-7.342329887
3956.746584081;395.088728377;720.064921611;-1.675395801;0.022025054;64.469926715;11.994008852
3970.419221554;394.720950816;706.464127725;-1.568623346;0.007647100;64.261207440;-12.585315146
3985.725580415;396.716057836;691.289468370;-1.454351826;0.001327401;49.070847051;12.413225219
3996.620244815;397.927449869;680.463016251;-1.487489310;-0.003986072;56.592404714;22.152376198
4012.112632613;398.695564503;664.994910628;-1.570049641;-0.009223340;57.109984257;56.038413104
4021.029753930;398.417899803;656.083835396;-1.672282615;-0.009140793;71.378111016;52.987890466
4039.216901830;395.606518132;638.140191798;-1.752320825;-0.010041766;72.928713665;-14.318358385
4053.981775981;391.109250098;624.091513427;-1.968201931;-0.010376353;49.646766495;4.099052779
4065.178504656;386.480957480;613.902640747;-2.048340125;-0.009190456;56.727208386;49.879276681
4077.838433234;380.059899533;603.001308413;-2.193794128;-0.009289260;71.204099524;27.024220611
4100.548527959;365.570174001;585.576064222;-2.315126542;-0.010213759;66.314412750;-24.513975337
4113.162507599;355.968879829;577.406822008;-2.478090776;-0.003860748;56.984551315;19.906201855
4133.021966891;340.054966485;565.544492958;-2.271530598;0.012007898;75.887787880;20.039644847
4157.382957825;329.044172781;544.452090488;-1.930990486;0.013423395;66.640851733;-21.201556054
4173.737380308;326.452345548;528.305367031;-1.717557798;0.005340027;63.140514457;24.468034404
4183.314070164;325.090304521;518.826077967;-1.709656870;0.000777836;68.734692813;29.006129524
4204.146469967;322.374530634;498.171655868;-1.695590783;0.000528300;70.395775548;5.204434403
4219.787524038;320.493747431;482.644125613;-1.689052739;0.000299696;71.487106485;4.677929977
4237.046906844;318.499658128;465.500331902;-1.686133376;0.000045018;72.535802793;4.199075853
4250.187281895;316.991862331;452.446750286;-1.686783651;-0.000109885;73.268620013;30.499651170
4263.423610049;315.447151936;439.300870915;-1.689043421;-0.000138148;83.515677214;34.385399756
4295.826434149;311.571444106;407.130679684;-1.690935762;0.000020255;81.694715967;19.958947994
4315.708228268;309.180808736;387.393137453;-1.689573520;0.000065236;96.289403930;30.494410818
4342.058415225;306.074758111;361.226674441;-1.687969124;0.000159614;100.712183464;-3.677499702
4370.437785611;302.878921456;333.027862297;-1.680421804;0.000195057;74.041745809;19.498280409
4386.489306232;301.138585315;317.070971184;-1.677934408;0.000143873;84.196542907;40.498159142
4455.077288787;294.097082637;248.845574558;-1.671316785;0.000071009;87.369479756;-7.229500212
4492.132389984;290.447371637;211.970652306;-1.669195521;0.000025477;80.465639052;-16.364439978
4525.960793271;287.131855884;178.305117915;-1.669314799;-0.000020175;73.061213574;1.434258536
4549.893660713;284.769204376;154.489156963;-1.670079553;-0.000025834;79.426034175;30.018466203
4565.342005790;283.235553316;139.117127931;-1.670417627;-0.000022774;85.938463422;59.859041822
4592.907351797;280.485183858;111.689336433;-1.671089203;-0.000015592;118.564008164;-13.055953842
4620.672941166;277.701406859;84.063650413;-1.671276830;-0.000015978;101.576469750;-93.171562570
4634.511773674;276.310407769;70.294902960;-1.671561537;-0.000012530;72.260754994;8.894655523
4650.161201870;274.735696218;54.724903404;-1.671615286;-0.000001980;87.006199532;89.631838659
4678.040124688;271.928542989;26.987667994;-1.671598224;0.000001286;120.076058566;28.354496027
4709.441214317;268.769396712;-4.254102463;-1.671534008;0.000007672;114.971989657;-43.252162042
